no2,co,pm10,pm25,AQI(NO2),AQI(CO),AQI(PM10),AQI(PM2.5),AQI(overall),Remarks
48.236895989728325,14.213835996148122,306.0528802761904,118.1844799486416,46,180,176,183,183,Unhealthy
33.47193302761844,8.676974885356916,243.84576184085805,44.35966513809221,32,93,145,123,145,Unhealthy for Sensitive Groups
55.10914872294929,16.790930771105984,353.1406969538759,152.54574361474647,52,210,200,203,210,Very Unhealthy
55.76879835611406,17.03829938354277,339.9638038508777,155.84399178057032,53,211,193,206,211,Very Unhealthy
58.47142153166295,18.051783074373606,375.90182112642447,169.35710765831476,56,218,231,220,231,Very Unhealthy
40.071222530182496,11.151708448818436,274.58217592620707,77.35611265091248,38,129,161,162,162,Unhealthy
45.756220540707744,13.283582702765406,298.8108818255173,105.78110270353874,43,164,173,177,177,Unhealthy
35.202039613615455,8.263282361728452,462.7715991543114,248.61617872672664,33,89,343,298,343,Hazardous
46.14724768857044,13.430217883213912,298.01811743420086,107.73623844285218,44,167,172,178,178,Unhealthy
49.19121605236322,14.571706019636204,325.33706131700376,122.95608026181608,46,186,186,186,186,Unhealthy
54.89810068130582,16.71178775548968,340.29111301828846,151.4905034065291,52,209,193,202,209,Very Unhealthy
57.26184212216658,18.775767550902746,256.3337289586161,76.20614040722197,54,223,152,162,223,Very Unhealthy
85.96591481273258,30.73579783863857,369.7028560424285,171.8863827091086,85,303,222,222,303,Hazardous
86.0546900495367,47.42567988652528,410.7081335761271,200.58823547681385,85,470,281,251,470,Hazardous
35.87871088507282,9.579516581902308,240.0408870232492,56.39355442536411,34,102,143,151,151,Unhealthy
33.73990644225743,8.777464915846537,291.8249010020453,45.69953221128715,32,94,169,126,169,Unhealthy
52.965550034962895,15.987081263111088,341.5114193000252,141.82775017481447,50,204,194,196,204,Very Unhealthy
63.38796337405774,21.32831807252406,282.99346123161223,96.62654458019249,61,240,165,172,240,Very Unhealthy
65.68491911965906,22.285382966524605,289.27673063471406,104.28306373219684,63,246,168,176,246,Very Unhealthy
42.636788718887765,12.11379576958291,270.6774563575477,90.18394359443884,40,145,159,169,169,Unhealthy
91.85939322677908,38.99167638761551,289.3726773865706,106.95838193807758,91,386,168,178,386,Hazardous
30.834777046342147,9.455835831685508,90.6642825862356,53.46923839767109,29,0,69,145,145,Unhealthy for Sensitive Groups
63.02531441887769,21.17721434119904,285.0771277201418,95.4177147295923,61,239,166,172,239,Very Unhealthy
51.807183697343774,15.552693886503915,314.7088898861749,136.03591848671888,49,201,181,193,201,Very Unhealthy
89.55239023359569,32.230162597331535,372.5423020916355,183.84130077865228,89,318,226,234,318,Hazardous
41.00102055671319,11.500382708767445,274.73258377432165,82.00510278356593,39,135,161,165,165,Unhealthy
110.3028839581785,48.8282047776952,341.8177197417709,156.141023888476,103,484,194,207,484,Hazardous
21.173346579354984,8.533151121537099,62.063831263402406,24.388498464483657,20,91,54,77,91,Moderate
34.31878824889368,10.489941911911076,77.68839081300064,36.748592310626,32,118,62,104,118,Unhealthy for Sensitive Groups
83.69883801975763,34.63938027720407,263.2886529608621,85.19690138602036,83,342,155,166,342,Hazardous
83.89548876054808,34.744260672292306,293.49590228657433,85.72130336146154,83,343,170,167,343,Hazardous
109.38256772349804,9.100891882582568,382.4514824294623,171.42590879573666,103,97,240,222,240,Very Unhealthy
40.540536491398825,11.32770118427456,280.0707072326037,79.70268245699414,38,132,163,163,163,Unhealthy
46.73350762321874,13.650065358707026,297.5597849098302,110.6675381160937,44,170,172,179,179,Unhealthy
40.3108825049296,13.01259653581837,81.37318095150324,44.38991626300663,38,160,64,123,160,Unhealthy
95.1691420757896,9.249689290066572,403.3884000116728,192.8908489395384,95,98,270,243,270,Very Unhealthy
61.32223314332123,19.12083742874546,368.0938030042337,183.6111657166061,59,225,220,234,234,Very Unhealthy
20.314481831117035,10.685700052763451,445.5179612584245,242.54544761351607,19,121,324,292,324,Hazardous
33.020467606804175,11.918966358406816,404.1795733101443,141.68941096689193,31,142,272,196,272,Very Unhealthy
45.33841137667493,13.126904266253096,296.1236769222089,103.69205688337463,43,162,171,176,176,Unhealthy
102.55688109397984,8.78807136667277,391.60681386829134,181.24169794307903,101,94,254,231,254,Very Unhealthy
36.79186436076862,9.921949135288232,270.92733526370125,60.959321803843096,35,108,159,154,159,Unhealthy
45.63841187246987,13.2394044521762,285.6810770046769,105.19205936234933,43,163,166,177,177,Unhealthy
29.144133887167435,7.054050207687788,221.1403535015077,22.72066943583718,27,77,134,73,134,Unhealthy for Sensitive Groups
47.684993115025975,14.00687241813474,300.6129374550103,115.42496557512986,45,176,174,182,182,Unhealthy
40.79097660731014,11.421616227741303,271.6959223100872,80.95488303655073,38,133,159,164,164,Unhealthy
68.62697917457385,23.511241322739103,293.2634344403928,114.08993058191282,67,254,170,181,254,Very Unhealthy
43.91199740647726,12.591999027428972,292.79971458556,96.5599870323863,41,153,170,172,172,Unhealthy
66.06619376290703,22.444247401211268,294.3351264672747,105.55397920969013,64,247,170,177,247,Very Unhealthy
65.23712568534326,22.098802368893026,281.1167455288266,102.79041895114418,63,245,164,175,245,Very Unhealthy
39.65554649729097,10.995829936484114,271.64547474987955,75.27773248645484,37,126,159,161,161,Unhealthy
22.57395175572358,9.663249289068698,473.8538772290675,266.656036147127,21,104,355,314,355,Hazardous
92.41321367269202,36.156026159916834,378.0079165219436,166.6093835009653,92,358,234,217,358,Hazardous
56.15825395536879,19.95106877619669,196.16311503877955,11.755343880983446,53,231,121,49,231,Very Unhealthy
65.42724474409057,22.178018643371075,283.99823309863143,103.4241491469686,63,245,165,176,245,Very Unhealthy
44.20377337881797,12.70141501705674,283.7695921202128,98.01886689408988,42,154,165,173,173,Unhealthy
53.1636485873408,16.061368220252803,325.0856383920484,142.81824293670402,0,205,186,196,205,Very Unhealthy
26.95981889868625,9.128133017331631,106.1473474287503,62.08943556792594,25,97,76,154,154,Unhealthy
50.05813873938455,14.896802027269205,320.0669898011654,127.29069369692272,47,191,183,188,191,Unhealthy
50.87684530166983,15.203816988126183,318.2206161302978,131.38422650834914,48,197,182,190,197,Unhealthy
72.71002319680285,14.927505799200713,309.8650747584441,127.70007732267618,71,192,178,188,192,Unhealthy
105.01509347943676,46.00804985569961,321.1557453207927,142.04024927849807,102,456,184,196,456,Hazardous
83.88047460866967,34.73625312462382,272.94096557983573,85.68126562311912,83,343,160,167,343,Hazardous
42.24186736101075,11.96570026037903,269.1824722327165,88.20933680505374,40,143,158,168,168,Unhealthy
53.193298612855024,16.072486979820635,321.86409258588674,142.96649306427514,0,205,184,196,205,Very Unhealthy
50.26210540920299,14.97328952845112,307.1323359421596,128.31052704601495,47,193,177,189,193,Unhealthy
29.50146506928841,10.686632045864949,76.04784898410348,35.930133283219135,28,121,61,102,121,Unhealthy for Sensitive Groups
34.176500648695935,8.941187743260976,232.5854397314912,47.88250324347968,32,95,139,131,139,Unhealthy for Sensitive Groups
41.06750448784856,11.52531418294321,275.79654257366707,82.3375224392428,39,135,161,165,165,Unhealthy
55.36412856608918,16.886548212283444,360.2817669917269,153.8206428304459,52,210,209,204,210,Very Unhealthy
104.16524723118044,45.55479852329624,333.2540438095581,139.7739926164812,102,452,190,195,452,Hazardous
49.83443423761268,14.812912839104756,320.5217182824724,126.17217118806342,47,190,183,187,190,Unhealthy
44.0689289982039,12.650848374326465,295.6049862423479,97.3446449910195,42,154,171,173,173,Unhealthy
23.691642023615323,9.62096826649782,85.38136391323899,43.77350542458869,22,103,66,121,121,Unhealthy for Sensitive Groups
96.74913706615638,41.59953976861674,298.0669739535047,119.9976988430837,97,412,172,184,412,Hazardous
45.76353662290658,13.286326233589968,287.45994486811065,105.81768311453293,43,164,167,177,177,Unhealthy
90.3615278463045,46.10090805047725,413.4446168313,202.94420508694688,90,457,285,253,457,Hazardous
69.60858647651263,23.9202443652136,353.3279709397988,117.36195492170876,68,257,200,183,257,Very Unhealthy
75.65489394818174,26.43953914507572,326.256292128386,137.51631316060576,74,274,186,193,274,Very Unhealthy
30.8829512498044,7.706106718676649,228.8014177500828,31.414756249021977,29,83,138,92,138,Unhealthy for Sensitive Groups
52.82812729790157,15.935547736713088,319.816626749912,141.14063648950784,50,204,183,195,204,Very Unhealthy
50.10345568044231,14.913795880165868,307.9993076390288,127.51727840221156,47,192,177,188,192,Unhealthy
21.74447406008386,12.194373825174662,442.6752019014165,232.7409343974348,21,147,321,283,321,Hazardous
42.87822741604813,12.204335281018048,272.1442700689741,91.39113708024064,40,147,159,170,170,Unhealthy
31.19103037422333,6.38126782153758,104.2457060754474,69.21353600083526,29,70,75,158,158,Unhealthy
41.854108726697234,11.820290772511465,265.966703253528,86.27054363348618,39,140,156,167,167,Unhealthy
82.00483013583681,29.085345889932007,352.95691524301213,158.68276711945606,81,291,199,209,291,Very Unhealthy
107.36961468382738,35.17236612525395,335.6291491184687,124.7712286478114,102,348,191,187,348,Hazardous
67.55604718755596,23.06501966148165,307.40544123010307,110.52015729185318,65,251,177,179,251,Very Unhealthy
36.34761597108484,9.755355989156817,242.16322668973552,58.7380798554242,34,105,144,153,153,Unhealthy
46.662825905101165,13.623559714412938,314.3731422324353,110.31412952550583,44,170,180,179,180,Unhealthy
82.55595849147262,34.0298445287854,267.0517070691276,82.14922264392699,81,336,157,165,336,Hazardous
36.715167551636846,9.893187831863816,243.546378268931,60.57583775818423,35,108,145,154,154,Unhealthy
56.37338803196459,17.26502051198672,344.231188277502,158.86694015982297,54,213,195,209,213,Very Unhealthy
45.80540402479147,13.302026509296802,292.51318418233785,106.02702012395736,43,165,170,177,177,Unhealthy
43.993658978733365,12.62262211702501,281.970305537784,96.9682948936668,42,153,164,172,172,Unhealthy
27.758083779718177,6.589852663833489,77.61205003419406,33.02561700266442,26,72,62,95,95,Moderate
29.44800238784236,9.418447116176768,464.5050138043176,243.58482077162444,28,0,345,293,345,Hazardous
57.05608711092758,11.014021777731896,254.589561720314,75.52029036975858,54,127,0,161,161,Unhealthy
21.831695078107472,9.39091237727767,438.63018719600336,217.11089346831287,21,100,316,267,316,Hazardous
43.00223451362064,12.250837942607737,274.4409937889088,92.01117256810316,41,147,161,170,170,Unhealthy
63.04413586349217,19.766550948809567,374.6117099361996,192.22067931746085,61,229,229,242,242,Very Unhealthy
41.84799749577213,11.81799906091455,286.4447077540709,86.23998747886067,39,140,167,167,167,Unhealthy
70.43568744812066,24.26486977005028,299.4575987715596,120.11895816040224,69,259,173,184,259,Very Unhealthy
45.682436120379634,13.255913545142365,288.82685647715545,105.41218060189816,43,164,168,177,177,Unhealthy
44.89407816754149,12.960279312828058,286.3480351412318,101.47039083770746,42,159,167,175,175,Unhealthy
42.504784211846,12.064294079442252,288.44644029036834,89.52392105923002,40,144,168,169,169,Unhealthy
25.81932234388556,5.807245878957082,191.5828493195828,6.096611719427756,24,64,119,25,119,Unhealthy for Sensitive Groups
20.76799922797724,4.834200092325733,111.88791669059805,74.83285586242728,20,54,79,161,161,Unhealthy
24.399607615345623,9.460699686315303,475.3665538858706,287.51410607201683,23,0,357,330,357,Hazardous
46.00020686331483,13.37507757374306,287.84296352752045,107.00103431657412,43,166,167,178,178,Unhealthy
44.10062909159833,12.662735909349372,276.1897767356538,97.50314545799164,42,154,161,173,173,Unhealthy
41.71155354177221,11.766832578164577,273.2304308965359,85.55776770886104,39,139,160,167,167,Unhealthy
38.71627146438807,10.643601799145529,254.4056109116424,70.58135732194037,37,120,0,159,159,Unhealthy
29.876144251105625,9.892742840317378,433.8014735745039,182.9088651570673,28,108,311,233,311,Hazardous
91.29736188225895,38.69192633720477,292.1532643246673,105.45963168602388,91,383,169,177,383,Hazardous
24.48578109883401,3.6497262097154666,86.00099104143217,50.71193457051594,23,41,66,138,138,Unhealthy for Sensitive Groups
71.89057340038353,24.87107225015981,305.32359576339803,124.96857800127844,70,263,176,187,263,Very Unhealthy
41.28993844160384,11.60872691560144,271.781009802245,83.44969220801921,39,137,159,165,165,Unhealthy
44.4288594435309,12.785822291324086,318.64125227594315,99.1442972176545,42,156,182,174,182,Unhealthy
25.98304920801627,8.858908046859085,439.4122289368129,201.1607944473629,25,95,317,251,317,Hazardous
31.98713688182068,9.01253166151289,100.7576733376723,65.57431882335254,30,96,74,156,156,Unhealthy
46.316241811995226,13.493590679498208,307.8499452799142,108.58120905997612,44,168,177,178,178,Unhealthy
93.51265335646796,6.124222575342369,433.2281564357356,222.8613651052899,93,67,310,273,310,Hazardous
43.28842960118699,12.358161100445122,276.2260380792532,93.44214800593495,41,149,162,171,171,Unhealthy
36.3037573759898,9.738909015996176,256.8883922348373,58.51878687994899,34,105,152,153,153,Unhealthy
77.88330703698819,31.537763753060364,251.16719548992967,69.68881876530182,76,311,149,158,311,Hazardous
117.91125457493126,57.359807600261504,437.8751843564351,227.37863049226416,104,500,315,277,500,Hazardous
48.20846646154906,14.203174923080898,296.1249894615034,118.04233230774533,45,180,171,183,183,Unhealthy
42.11988112139611,11.91995542052354,272.72193201545474,87.59940560698055,40,142,160,168,168,Unhealthy
61.96383428966997,12.240958572417492,276.14105981018685,91.87944763223324,59,147,161,170,170,Unhealthy
120.78269462014715,35.06608414676457,291.1573957045137,81.00633801902019,105,347,169,164,347,Hazardous
95.39176077314306,37.522282046967824,400.9922912322364,190.31120000864453,95,371,267,240,371,Hazardous
44.64314774253599,12.866180403450995,306.0191754957463,100.21573871267996,42,157,176,174,176,Unhealthy
21.42022383527061,9.412592195511795,468.69232503890106,239.29448850044847,20,0,350,289,350,Hazardous
21.23952040122416,5.368576467088122,94.3872255355744,60.018482063403184,20,60,70,153,153,Unhealthy
44.96290882587488,13.6512120107812,228.74120569856285,35.20969608624961,42,170,137,100,170,Unhealthy
67.69327343847142,13.673318359617856,316.2987527230905,110.97757812823806,66,171,181,180,181,Unhealthy
40.61370162807519,11.355138110528197,265.54645416652346,80.06850814037597,38,132,156,164,164,Unhealthy
21.0363132561482,12.391426112384394,443.706508443217,220.5491802305801,20,150,322,270,322,Hazardous
50.352681682140194,15.007255630802572,331.11599712333003,128.76340841070095,48,193,189,189,193,Unhealthy
26.987298766250536,7.2818731106356225,71.65446876670455,34.61299012788626,25,79,59,98,98,Moderate
56.99527744880236,10.99881936220059,262.04242669540935,75.31759149600788,54,126,154,161,161,Unhealthy
33.79952589420604,8.799822210327264,228.288404872855,45.9976294710302,32,94,137,127,137,Unhealthy for Sensitive Groups
50.85337861296729,15.195016979862736,328.15908376179993,131.26689306483647,48,197,187,190,197,Unhealthy
57.14252259359405,17.55344597259777,348.1153870537295,162.71261296797024,54,215,197,213,215,Very Unhealthy
24.01795167765836,3.5638013886566218,69.6178224018358,26.35504620226844,23,40,58,81,81,Moderate
56.52459438326093,17.32172289372285,339.561367001305,159.62297191630466,54,213,193,210,213,Very Unhealthy
59.06348058916405,18.27380522093652,357.6008142403508,172.31740294582025,56,219,205,223,223,Very Unhealthy
24.303295460400577,3.9995231014682817,97.04891448213914,52.21291447352168,23,45,72,142,142,Unhealthy for Sensitive Groups
87.46408702726386,52.67279392151727,407.0941912666791,196.8303280603098,87,500,276,247,500,Hazardous
22.028932280117708,6.002206649727947,60.66954318464632,23.732336204163,21,66,54,75,75,Moderate
75.81246244490065,26.50519268537527,334.9073384294739,138.04154148300216,74,274,191,194,274,Very Unhealthy
44.29097671841931,12.73411626940724,299.30315487941857,98.45488359209654,42,155,173,173,173,Unhealthy
51.867301672813824,15.575238127305182,325.95735232462977,136.33650836406912,49,201,186,193,201,Very Unhealthy
44.3368975298718,12.751336573701924,286.53805060010905,98.684487649359,42,155,167,173,173,Unhealthy
47.42954075136957,13.911077781763591,293.4251114961565,114.14770375684787,45,175,170,181,181,Unhealthy
49.218640635845375,14.581990238442016,312.86994078399374,123.09320317922686,46,186,180,186,186,Unhealthy
44.70800578043068,12.890502167661504,288.57568697769364,100.54002890215338,42,158,168,174,174,Unhealthy
46.023754323188726,13.383907871195772,299.17561463532275,107.11877161594364,43,166,173,178,178,Unhealthy
47.847491886969536,14.067809457613576,299.43377109026835,116.23745943484768,45,177,173,182,182,Unhealthy
30.77437817947322,7.665391817302458,211.45214345414087,30.8718908973661,29,83,129,90,129,Unhealthy for Sensitive Groups
40.46884327028221,11.300816226355831,260.76847293283925,79.34421635141106,38,131,154,163,163,Unhealthy
50.99666057098904,15.24874771412089,318.5005991894444,131.9833028549452,48,197,182,190,197,Unhealthy
84.94437272485605,42.02672963873168,456.2107996348336,245.5484375226105,84,416,336,295,416,Hazardous
66.20162595130334,22.50067747970972,286.127582910623,106.0054198376778,64,248,166,177,248,Very Unhealthy
35.53105869442884,9.449147010410812,233.01070552979013,54.655293472144166,34,0,140,148,148,Unhealthy for Sensitive Groups
46.86189246140256,13.69820967302596,299.2967196074796,111.3094623070128,44,171,173,180,180,Unhealthy
50.74733938777312,15.155252270414923,309.8350070754446,130.73669693886563,48,196,178,190,196,Unhealthy
116.37948324184693,52.06905772898502,460.7468617394977,250.34528864492512,104,500,341,300,500,Hazardous
29.76044436791489,7.285166637968084,218.14608750421064,25.802221839574443,28,79,132,80,132,Unhealthy for Sensitive Groups
46.11860928910006,13.419478483412522,295.94023567120007,107.5930464455003,44,167,171,178,178,Unhealthy
88.43307339538815,37.164305810873685,278.625962919288,97.8215290543684,88,368,163,173,368,Hazardous
44.08368123797906,12.656380464242146,297.17427755222343,97.41840618989528,42,154,172,173,173,Unhealthy
69.72149631621954,23.967290131758144,307.6252421866538,117.73832105406515,68,257,177,183,257,Very Unhealthy
66.98469405554034,22.82695585647514,323.1068931087977,108.61564685180112,65,250,185,178,250,Very Unhealthy
37.388170552769424,10.145563957288534,252.3035901850108,63.94085276384711,35,112,149,155,155,Unhealthy
63.65103104361337,21.43792960150557,286.9408417560108,97.50343681204455,61,240,167,173,240,Very Unhealthy
43.80047424736713,12.550177842762672,274.9867820139224,96.00237123683564,41,152,161,172,172,Unhealthy
64.63150938340311,20.36181601877617,384.77364220718295,200.1575469170156,62,233,244,250,250,Very Unhealthy
35.80656318226576,9.55246119334966,241.46646814261115,56.0328159113288,34,102,144,151,151,Unhealthy
33.088099978896594,8.533037492086223,223.38861026042056,42.440499894482976,31,91,135,118,135,Unhealthy for Sensitive Groups
29.47655819593312,7.178709323474919,211.86381101526047,24.382790979665582,28,78,129,77,129,Unhealthy for Sensitive Groups
53.28042270567126,17.116842794029694,250.0359526519981,62.93474235223755,0,212,148,155,212,Very Unhealthy
89.29398704722261,37.62345975851873,284.8102936561936,100.11729879259364,89,372,166,174,372,Hazardous
52.67900369027912,15.879626383854667,330.8409156813509,140.39501845139557,50,204,189,195,204,Very Unhealthy
29.325254898544262,7.121970586954099,202.25268659320565,23.626274492721308,28,77,124,75,124,Unhealthy for Sensitive Groups
37.03629134779373,10.013609255422647,242.27199943027804,62.181456738968656,35,110,144,154,154,Unhealthy
73.28207801266076,25.450865838608653,309.7755097565397,129.60692670886922,72,267,178,189,267,Very Unhealthy
48.45305303710078,14.294894888912792,298.42499143880366,119.26526518550388,46,181,172,184,184,Unhealthy
33.86413370562339,8.824050139608772,240.41501881974816,46.32066852811696,32,94,143,128,143,Unhealthy for Sensitive Groups
61.44462791378438,22.770468220685004,212.67692616346991,25.85234110342502,59,249,130,80,249,Very Unhealthy
44.63431396283338,12.862867736062515,279.55762400232453,100.1715698141669,42,157,163,174,174,Unhealthy
68.6535330658124,21.87007489967965,400.2476370291833,220.267665329062,67,243,266,270,270,Very Unhealthy
40.70314867669293,11.38868075375985,260.9128991419447,80.51574338346467,38,133,154,164,164,Unhealthy
17.634570906849632,6.249501088615905,100.17852212670272,59.85534019370645,17,68,73,153,153,Unhealthy
45.037910653247415,13.01421649496778,288.50437814987623,102.18955326623706,42,160,168,175,175,Unhealthy
52.74620763587479,15.904827863453043,333.45038472586054,140.73103817937394,50,204,190,195,204,Very Unhealthy
46.987296508435854,13.745236190663444,292.59949746682,111.93648254217926,44,172,170,180,180,Unhealthy
57.307120536481776,18.794633556867407,257.20646508560804,76.35706845493925,55,223,152,162,223,Very Unhealthy
23.85042026199246,6.896056250558332,430.2838657409662,211.364108508472,23,75,307,261,307,Hazardous
22.23751107694688,5.237787872525091,69.41485909105597,31.73949103255036,21,58,58,92,92,Moderate
110.78942696692116,49.08769438235795,335.982058810129,157.43847191178975,103,487,191,208,487,Hazardous
48.162458021194645,14.185921757947993,309.0816532812885,117.81229010597325,45,179,178,183,183,Unhealthy
54.4160050943227,16.53100191037101,328.644043640819,149.08002547161348,51,208,187,199,208,Very Unhealthy
36.00215153577957,9.62580682591734,271.394046863026,57.010757678897846,34,103,159,152,159,Unhealthy
34.96944488355173,12.056835198098728,56.409658226621886,13.805238874784171,33,144,52,55,144,Unhealthy for Sensitive Groups
51.28198912019691,15.355745920073842,313.15989677318606,133.40994560098454,48,199,180,191,199,Unhealthy
37.35153158653284,10.131824344949816,297.4726223396565,63.75765793266422,35,112,172,155,172,Unhealthy
57.26227107814484,17.598351654304317,347.7801514216384,163.3113553907242,54,215,197,214,215,Very Unhealthy
18.055317494060944,5.559192031262937,60.03786514643813,22.72344368711816,17,62,53,73,73,Moderate
88.14078295078616,31.641992896160904,366.22682276341845,179.13594316928723,87,312,217,229,312,Hazardous
45.62734158365326,13.235253093869972,303.2514440637519,105.1367079182663,43,163,175,177,177,Unhealthy
123.7445395755706,55.99708777363765,376.4128959483087,191.98543886818825,105,500,232,242,500,Hazardous
78.26251980230369,33.94306393651261,359.1401459263068,148.70005280614316,77,335,207,199,335,Hazardous
32.07604656359671,8.945636371145383,76.00536524814392,35.28810422963781,30,95,61,100,100,Moderate
17.423200428384867,6.222973249119411,89.3730575197884,47.09812567773045,16,68,68,130,130,Unhealthy for Sensitive Groups
36.28991356145314,5.892223806516104,84.23361299481809,46.76482711041725,34,65,65,129,129,Unhealthy for Sensitive Groups
18.839904846375497,5.939660533546536,72.88086959420262,35.634429981875975,18,65,60,101,101,Unhealthy for Sensitive Groups
44.69390974028676,12.885216152607532,322.0177582981566,100.46954870143377,42,158,184,174,184,Unhealthy
62.62967934535466,23.40249565085582,318.3204906156389,107.0124782542791,60,254,182,178,254,Very Unhealthy
24.22985834871184,4.440945835288167,58.98124864172089,13.155392631244752,23,0,53,53,53,Moderate
39.29702005392178,10.86138252022067,252.68149701708728,73.48510026960894,37,124,149,160,160,Unhealthy
54.069712894020896,16.401142335257834,328.87500087244945,147.34856447010446,51,207,188,198,207,Very Unhealthy
38.66683005694529,10.625061271354484,250.68680797744915,70.33415028472643,36,120,148,159,159,Unhealthy
38.7957324457968,10.6733996671738,259.9547920001449,70.97866222898398,37,121,153,159,159,Unhealthy
64.82610095604909,12.956525239012272,298.9166896807864,101.42033652016364,63,159,173,175,175,Unhealthy
56.61694159346048,17.356353097547682,345.1312402259828,160.08470796730242,54,213,196,210,213,Very Unhealthy
46.17608666890291,13.44103250083859,290.861115929554,107.88043334451454,44,167,169,178,178,Unhealthy
55.388094877793705,16.895535579172638,356.2441023789487,153.9404743889685,52,210,203,204,210,Very Unhealthy
48.25297627378139,14.21986610266802,304.2051769011632,118.26488136890696,46,180,175,183,183,Unhealthy
56.6902721578996,17.38385205921235,339.2232792878485,160.45136078949798,54,214,193,211,214,Very Unhealthy
69.41748805316095,23.8406200221504,294.9701157738762,116.72496017720316,67,256,171,183,256,Very Unhealthy
50.68811119414107,15.133041697802902,312.4036548111396,130.44055597070536,48,195,179,190,195,Unhealthy
47.20251466404053,13.825942999015195,294.77876097001433,113.01257332020263,45,173,171,181,181,Unhealthy
20.71539544715265,14.622703400364678,77.21286560111237,31.621185728651906,20,187,62,92,187,Unhealthy
45.307377431811375,13.115266536929266,290.73930384543576,103.53688715905687,43,161,169,176,176,Unhealthy
26.456661669319192,10.765308570030294,77.50837722865249,31.890780282976813,25,122,62,93,122,Unhealthy for Sensitive Groups
33.92728806390061,8.84773302396273,244.1581084170629,46.636440319503066,32,94,145,128,145,Unhealthy for Sensitive Groups
118.91964438059398,53.423810336316784,468.627434798411,257.1190516815839,104,500,350,306,500,Hazardous
27.29613727067545,8.2590276538562,422.0276417376877,189.43159620562733,26,89,297,240,297,Very Unhealthy
63.52364812542051,21.38485338559188,276.70755001262825,97.07882708473502,61,240,162,172,240,Very Unhealthy
50.80653406544751,15.177450274542815,320.2323517128438,131.03267032723755,48,196,183,190,196,Unhealthy
21.422887284445125,8.656014259360333,383.7099764692371,142.56016996919425,20,93,242,196,242,Very Unhealthy
34.78075689096066,9.167783834110248,232.42474042999785,50.9037844548033,33,98,139,139,139,Unhealthy for Sensitive Groups
56.44815824100205,17.293059340375766,347.3163472542138,159.24079120501025,54,213,197,210,213,Very Unhealthy
36.85233600872628,9.944626003272358,247.4393908341281,61.26168004363142,35,109,147,154,154,Unhealthy
79.15382963153235,38.59305009734968,396.5861542924141,185.0461637388996,78,382,261,235,382,Hazardous
43.620861642174056,12.482823115815272,279.22523461931576,95.10430821087029,41,0,163,171,171,Unhealthy
34.630487839295576,9.111432939735842,238.4616901049875,50.15243919647788,33,97,142,137,142,Unhealthy for Sensitive Groups
52.36951230259648,15.76356711347368,317.7732369473128,138.8475615129824,49,203,182,194,203,Very Unhealthy
72.6798777983905,37.80282773420384,362.8158089420273,152.44516904041694,71,374,212,203,374,Hazardous
79.32569491480483,37.73685130904764,459.13255114214667,248.3993234391275,78,373,339,298,373,Hazardous
37.177303800762736,10.066488925286023,271.62688042706594,62.88651900381368,35,111,159,155,159,Unhealthy
71.91565429049518,24.881522621039657,317.39444294348027,125.05218096831726,70,263,182,187,263,Very Unhealthy
68.80593004547737,23.58580418561557,317.3989532109691,114.68643348492456,67,255,182,182,255,Very Unhealthy
29.51813180299188,9.65034259937112,416.3728057835221,187.53087334170985,28,104,289,238,289,Very Unhealthy
45.10371153177408,13.038891824415275,300.1239399289152,102.51855765887036,43,160,173,175,175,Unhealthy
54.10496240468789,16.41436090175796,328.43731662889286,147.52481202343944,51,207,187,199,207,Very Unhealthy
90.57951864795191,11.524432631728498,341.5070508178491,129.14777394754333,90,135,194,189,194,Unhealthy
86.46678395478291,36.11561810921755,273.82557088601186,92.57809054608776,86,357,160,170,357,Hazardous
61.75032668232223,19.281372505870834,374.8435212515186,185.75163341161112,59,226,229,236,236,Very Unhealthy
48.83382041335964,14.437682655009864,307.25519568096985,121.1691020667982,46,184,177,185,185,Unhealthy
20.455251904626508,10.235840172234845,88.10161622381429,52.555565658730586,19,113,67,143,143,Unhealthy for Sensitive Groups
53.52137572571509,16.19551589714316,337.77104431671506,144.60687862857546,0,206,192,197,206,Very Unhealthy
52.95189725524264,15.981961470715987,321.7082131085288,141.75948627621318,50,204,184,196,204,Very Unhealthy
59.56648483120068,19.73603534633361,267.7876502192933,83.88828277066891,57,229,157,166,229,Very Unhealthy
68.64040411777896,26.60821552948212,333.5593656919714,123.04107764741056,67,275,190,186,275,Very Unhealthy
31.589784867394734,7.971169325273025,225.23083165608247,34.94892433697368,30,86,136,99,136,Unhealthy for Sensitive Groups
76.8560408135305,26.940017005637703,334.1094014556726,141.52013604510165,75,277,190,195,277,Very Unhealthy
60.60023938160222,18.85008976810084,368.15270561105655,180.0011969080111,58,223,220,230,230,Very Unhealthy
57.00589106126353,17.502209147973822,344.3309439181756,162.02945530631766,54,214,195,212,214,Very Unhealthy
45.37696217448739,13.14136081543277,294.832147766612,103.88481087243694,43,162,171,176,176,Unhealthy
37.36449098967229,10.13668412112711,278.5534927908816,63.82245494836147,35,112,163,155,163,Unhealthy
34.58913742008394,11.795096479917492,79.02763036102348,35.00549108637206,33,140,63,99,140,Unhealthy for Sensitive Groups
60.54804071979451,20.145016966581046,269.70479401970334,87.16013573264836,58,232,158,167,232,Very Unhealthy
64.00867906751292,21.58694961146372,294.9242534763777,98.69559689170974,62,241,171,173,241,Very Unhealthy
